id,title,category,brand,modelno,price,name,desc,cluster_id
amazon_14881,ihome ih16 portable speaker system for ipod gray,speaker systems,ihome,ih16gxc,40.99,ihome ih16 portable speaker system for ipod gray,,227
walmart_872,verbatim 95407 2gb secure digital card,usb drives,verbatim,95407,11.88,verbatim 95407 2gb secure digital card,,845
walmart_805,apricorn 250gb padlock 256-bit hardware-encrypted portable drive,computers,apricorn,a25-pl256-250,109.84,apricorn 250gb padlock 256-bit hardware-encrypted portable drive,,401
amazon_13282,verbatim 97017 4.7 gb up to 16x datalifeplus shiny silver recordable disc dvd-r 100-disc spindle tape wrap,dvd-r discs,verbatim,97017,29.89,verbatim 97017 4.7 gb up to 16x datalifeplus shiny silver recordable disc dvd-r 100-disc spindle tape wrap,,135
amazon_3740,panasonic sdr-s70s camcorder silver,camcorders,panasonic,sdr-s70s,181.95,panasonic sdr-s70s camcorder silver,,483
amazon_20461,flip ultra video camera - white 4 gb 2 hours 2nd generation old model,camcorders,flip video,u1120w,69.99,flip ultra video camera - white 4 gb 2 hours 2nd generation old model,,101
amazon_13583,sabrent sbt-cps2 usb to dual ps 2 converter cable adapter,computers accessories,sabrent,sbt-cps2,4.69,sabrent sbt-cps2 usb to dual ps 2 converter cable adapter,,81
amazon_20395,new-hp 51644c - 51644c hp 44 ink 1600 page-yield cyan - hew51644c,,hp,,48.1,new-hp 51644c - 51644c hp 44 ink 1600 page-yield cyan - hew51644c,,714
amazon_4509,ape case digital camera case with fold out wallet ac252,cases bags,norazza,ac252,18.48,ape case digital camera case with fold out wallet ac252,,359
amazon_12949,d-link dgs 1008p - switch - unmanaged - 8 x 10 100 1000 - desktop - poe,switches,d-link,1008p,132.0,d-link dgs 1008p - switch - unmanaged - 8 x 10 100 1000 - desktop - poe,,200
amazon_12746,lowrance 000-10236-001 elite tm -5 dsi fishfinder base,gps system accessories,lowrance,,744.1,lowrance 000-10236-001 elite tm -5 dsi fishfinder base,,346
walmart_2339,motorola atrix navigation dock with vpa,electronics - general,motorola,89456n,59.98,motorola atrix navigation dock with vpa,,719
amazon_11704,plantronics headset to usb adapter da40,accessories supplies,plantronics,da40,27.98,plantronics headset to usb adapter da40,,546
amazon_13251,western digital my passport essential se 750 gb usb 3.0 2.0 ultra portable external hard drive silver,external hard drives,western digital,wdbacx7500asl-nesn,79.0,western digital my passport essential se 750 gb usb 3.0 2.0 ultra portable external hard drive silver,,281
amazon_10048,acer iconia tab a500-10s32u 10.1-inch tablet aluminum metallic,tablets,acer,a500-10s32u,449.0,acer iconia tab a500-10s32u 10.1-inch tablet aluminum metallic,,680
amazon_16640,rubbermaid 25001 - rotary desk organizer with supplies 10 diameter x 13 3 8 black,gps system accessories,rubbermaid,,53.45,rubbermaid 25001 - rotary desk organizer with supplies 10 diameter x 13 3 8 black,,495
amazon_17258,new-tops 7532 - paper pads legal rule letter size canary 50 sheet pads dozen - top7532,storage presentation materials,tops,,32.77,new-tops 7532 - paper pads legal rule letter size canary 50 sheet pads dozen - top7532,,497
amazon_15304,audio unlimited spk-24gx 2.4 ghz wireless indoor outdoor stereo speaker with remote and dual power transmitter black,speakers,cables unlimited,spk-24gx,152.1,audio unlimited spk-24gx 2.4 ghz wireless indoor outdoor stereo speaker with remote and dual power transmitter black,,679
walmart_1875,tp-link tl-ant2409b 2.4 ghz 9dbi outdoor directional antenna,networking,tp link,tl-ant2409b,27.88,tp-link tl-ant2409b 2.4 ghz 9dbi outdoor directional antenna,,752
walmart_1262,manfrotto unica v dslr messenger bag,photography - general,manfrotto,mb-sm390-5bc,89.99,manfrotto unica v dslr messenger bag,,535
amazon_16331,guardian eg030504 - ecoguard indoor wiper mats rubber 36 x 60 charcoal,storage presentation materials,guardian,,,guardian eg030504 - ecoguard indoor wiper mats rubber 36 x 60 charcoal,,103
walmart_465,verbatim store n go superspeed usb 3.0 portable hard drive 500gb,hard drives,verbatim,97397,69.98,verbatim store n go superspeed usb 3.0 portable hard drive 500gb,,18
walmart_80,vaultz lock mobile file chest storage box letter legal black,stationery & office machinery,vaultz,vz01270,59.94,vaultz lock mobile file chest storage box letter legal black,,382
walmart_1987,iluv icc790blk universal windshield smartphone mount kit black,electronics - general,iluv,icc790blk,24.88,iluv icc790blk universal windshield smartphone mount kit black,,253
amazon_15780,kenwood kfc-6993ps 6-inch x 9-inch performance series 5-way speaker system,coaxial speakers,kenwood,kfc-6993ps,45.19,kenwood kfc-6993ps 6-inch x 9-inch performance series 5-way speaker system,,697
amazon_15367,targus truss case stand for apple ipad 16gb 32gb 64gb wifi 3g ipad 2 thz06103us black blue,cases sleeves,targus,for ipad 1 2,45.27,targus truss case stand for apple ipad 16gb 32gb 64gb wifi 3g ipad 2 thz06103us black blue,,709
amazon_14223,sony infolithium h series np-fh50 - camcorder battery li-ion 900 mah,camcorder batteries,sony,npfh50.ce,24.99,sony infolithium h series np-fh50 - camcorder battery li-ion 900 mah,,452
amazon_16295,new-alera va353624my - valencia series reversible return bridge shell 35w x 23-5 8d mahogany - aleva353624my,laminating supplies,alera,,,new-alera va353624my - valencia series reversible return bridge shell 35w x 23-5 8d mahogany - aleva353624my,,669
amazon_15015,green onions supply glossy screen protector for apple ipad,screen protectors,green,rt-spipad01,18.36,green onions supply glossy screen protector for apple ipad,,46
amazon_17573,new-weyerhaeuser company 85781 - multiuse premium paper 98 brightness 24lb 8-1 2 x 14 white 500 sheets ream - dmr85781,storage presentation materials,weyerhauser,,33.79,new-weyerhaeuser company 85781 - multiuse premium paper 98 brightness 24lb 8-1 2 x 14 white 500 sheets ream - dmr85781,,656
walmart_1365,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,los angeles lakers ipod touch 4g hard case,,439
walmart_2394,western digital 750gb my passport essential se usb 3.0 silver portable hard drive,hard drives,western digital,wdbacx7500asl-nesn,96.98,western digital 750gb my passport essential se usb 3.0 silver portable hard drive,,281
amazon_9156,ematic ea103 universal ebook reader accessory kit,chargers,ematic,ea103,11.41,ematic ea103 universal ebook reader accessory kit,,659
amazon_6526,vaultz vz01270 - lock mobile file chest storage box letter legal black,camcorder batteries,vaultz,,,vaultz vz01270 - lock mobile file chest storage box letter legal black,,382
amazon_3590,sandisk 8gb microsd card sdsdq 008g a11m,blank media,sandisk,sdsdq-008g-a11m,5.59,sandisk 8gb microsd card sdsdq 008g a11m,,121
amazon_15122,electrified bl-fp230c sp .85 r01gc01 replacement lamp with housing for optoma projectors,,electrified,bl-fp230c,134.44,electrified bl-fp230c sp .85 r01gc01 replacement lamp with housing for optoma projectors,,7
amazon_15893,caselogic pls-13 neoprene 13.3-inch neoprene laptop sleeve black,laptop netbook computer accessories,case logic,pls-13 black,18.36,caselogic pls-13 neoprene 13.3-inch neoprene laptop sleeve black,,158
amazon_7624,roocase ultra slim red leather case cover with stand for lg g-slate 8.9-inch 4g android tablet wi-fi 4g,cases sleeves,roocase,,32.93,roocase ultra slim red leather case cover with stand for lg g-slate 8.9-inch 4g android tablet wi-fi 4g,,298
amazon_5192,xerox printers imaging unit phaser 6300 6350 108 r00645,printer ink toner,xerox,108r00645,253.79,xerox printers imaging unit phaser 6300 6350 108 r00645,,193
amazon_19268,new-6-device voice activated universal remote control - cl4702,accessories,rca,,42.21,new-6-device voice activated universal remote control - cl4702,,625
walmart_1305,allsop clingo universal hands free mount,electronics - general,allsop,30272,34.99,allsop clingo universal hands free mount,,84
walmart_1966,cables unlimited 15 usb 2.0 a to b cable clear,electronics - general,cables unlimited,usb-5010-05m,8.88,cables unlimited 15 usb 2.0 a to b cable clear,,413
walmart_1656,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,logitech m315 wireless optical mouse blue,,11
amazon_18402,new-crown cs0035br - cross-over indoor outdoor wiper scraper mat olefin poly 36 x 60 brown - cwncs0035br,laminating supplies,crown,,92.0,new-crown cs0035br - cross-over indoor outdoor wiper scraper mat olefin poly 36 x 60 brown - cwncs0035br,,320
walmart_555,da-lite radio frequency wireless remote for horizon,electronics - general,da-lite,85566,629.99,da-lite radio frequency wireless remote for horizon,,722
walmart_2101,elite m150xwv1 screens manual projection screen,electronics - general,elite screens,m150xwv1,187.84,elite m150xwv1 screens manual projection screen,,558
amazon_8990,hp lto-1 ultrium 100 200gb 609m tape cartridge 1-pack c7971a,batteries,hp,,46.72,hp lto-1 ultrium 100 200gb 609m tape cartridge 1-pack c7971a,,472
amazon_1592,scosche snapshield p2 polycarbonate case ipad 2 - smoke ipd2pcbk,laptop netbook computer accessories,scosche,ipd2pcbk,,scosche snapshield p2 polycarbonate case ipad 2 - smoke ipd2pcbk,,408
walmart_983,hp cb278an hp 57 ink 500 page-yield tri-color,stationery & office machinery,hp,cb278an,50.05,hp cb278an hp 57 ink 500 page-yield tri-color,,611
amazon_5527,sharp electronics pw-e550 electronic dictionary,english dictionaries,sharp,pw-e550,68.65,sharp electronics pw-e550 electronic dictionary,,754
walmart_1292,national brand heavyweight reinforced 11 filler paper 100 sheets,stationery & office machinery,national products ltd.,20122,7.47,national brand heavyweight reinforced 11 filler paper 100 sheets,,280
amazon_2717,pro click mobile bluetooth wireless notebook mouse for mac pc -- sugar pink,mice,razer,rp01-00050106-r1m1,22.94,pro click mobile bluetooth wireless notebook mouse for mac pc -- sugar pink,,828
walmart_463,startech 1 dvi-i analog to 2x vga video splitter cable,electronics - general,startech,dvispl1vv,14.57,startech 1 dvi-i analog to 2x vga video splitter cable,,340
amazon_21503,lg 42lk450 42-inch 1080p 60 hz lcd hdtv,tvs,lg,42lk450,,lg 42lk450 42-inch 1080p 60 hz lcd hdtv,,465
amazon_16277,new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,,95
walmart_2381,sony 30mm 37mm wide end conversion lens,photography - general,sony,vclhge08b,75.38,sony 30mm 37mm wide end conversion lens,,474
walmart_2037,corsair xms2 4 gb 2 x 2 gb pc2-6400 800 mhz 240-pin ddr2 dual-channel memory kit - twin2x4096-6400c5,memory,corsair,twin2x4096-6400c5,74.82,corsair xms2 4 gb 2 x 2 gb pc2-6400 800 mhz 240-pin ddr2 dual-channel memory kit - twin2x4096-6400c5,,123
amazon_10899,incipio kaddy nylon kindle case black fits 6 display latest generation kindle,covers,incipio,ak-334,29.99,incipio kaddy nylon kindle case black fits 6 display latest generation kindle,,639
amazon_2949,iomega ego 500 gb usb 2.0 portable external hard drive 34945,computers accessories,iomega,34945,74.84,iomega ego 500 gb usb 2.0 portable external hard drive 34945,,804
walmart_1029,sparco products storage file box ltr string button cls 12 x24 x10-1 4 white,storage,sparco,,84.99,sparco products storage file box ltr string button cls 12 x24 x10-1 4 white,,254
walmart_715,i-tec t1274b istereo round sound docking station for ipod iphone,electronics - general,i-tec electronics,t1274b,79.88,i-tec t1274b istereo round sound docking station for ipod iphone,,524
walmart_559,da-lite deluxe hinged screen joining clamp for fast fold screens,electronics - general,da-lite,89518,31.99,da-lite deluxe hinged screen joining clamp for fast fold screens,,236
amazon_8042,42lv5500 42 class 1080p 120hz led tv with smarttv,tvs,lg,,1029.99,42lv5500 42 class 1080p 120hz led tv with smarttv,,515
walmart_528,wintec filemate 4gb swivel usb flash drive black,usb drives,wintec,3fmusb4gwb-r,7.84,wintec filemate 4gb swivel usb flash drive black,,420
amazon_5458,cyan toner cartridge for kx-mc6020 6040 high yield,printer ink toner,panasonic,kx-fatc506,81.57,cyan toner cartridge for kx-mc6020 6040 high yield,,368
walmart_1951,incipio ipod touch 4g feather hard shell case matte black,mp3 accessories,incipio,ip-909,23.75,incipio ipod touch 4g feather hard shell case matte black,,127
amazon_14169,logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m315 nano steel blue,,11
amazon_5782,nokia ac-3u travel charger,wall chargers,nokia,,2.14,nokia ac-3u travel charger,,643
amazon_7679,powermat one-position mat with iphone 3g 3gs hard case,cases,power mat,pmm-1pb-b2,20.38,powermat one-position mat with iphone 3g 3gs hard case,,229
walmart_1477,actiontec megaplug 85mbps powerline ethernet adapter kit two-pack,networking,actiontec,hle0850001k,69.99,actiontec megaplug 85mbps powerline ethernet adapter kit two-pack,,571
walmart_1559,paper mate mechanical pencil starter set,stationery & office machinery,paper mate,1739312,4.87,paper mate mechanical pencil starter set,,139
amazon_16658,new-zax 87303 pro series composite audio video cable 3 m - 87303,cables interconnects,zax,,9.93,new-zax 87303 pro series composite audio video cable 3 m - 87303,,464
amazon_21798,clarion ccaaux female 3.5 mm stereo mini-jack to male rca extension cable with integrated cover,audio video accessories,clarion,ccaaux,23.99,clarion ccaaux female 3.5 mm stereo mini-jack to male rca extension cable with integrated cover,,585
amazon_3446,slr camera sling pack,cases bags,sumdex,poc-484bk,44.59,slr camera sling pack,,192
walmart_1908,middle atlantic designer inspired ultra quiet fan panel,tv accessories,middle atlantic,uqfp-4dra,525.0,middle atlantic designer inspired ultra quiet fan panel,,396
walmart_853,da-lite matte white concord designer manual screen - 70 x 70 av format,electronics - general,da-lite,76454,923.99,da-lite matte white concord designer manual screen - 70 x 70 av format,,691
amazon_10672,microsoft arc touch mouse - black,mice,microsoft,rvf-00001,35.36,microsoft arc touch mouse - black,,725
amazon_7601,samsung electronics ht-d5300 home theater system,dvd home theater,samsung,htd5300,,samsung electronics ht-d5300 home theater system,,172
walmart_1862,sony zx series stereo headphones white,electronics - general,sony,mdrzx100/whi,24.88,sony zx series stereo headphones white,,379
walmart_199,simplism silicone case set ipad brown,mp3 accessories,simplism,trscipadbren,33.0,simplism silicone case set ipad brown,,641
walmart_694,zyxel es1100-16 16-port fe unmanaged switch,networking,zyxel,es1100-16,50.88,zyxel es1100-16 16-port fe unmanaged switch,,796
walmart_770,gear head 2.4 ghz wireless mini touchpad usb keyboard black,electronics - general,gear head,kb3800tpw,37.82,gear head 2.4 ghz wireless mini touchpad usb keyboard black,,66
amazon_12733,manhattan 150705 superspeed usb to sata adapter,computers accessories,manhattan,150705,41.84,manhattan 150705 superspeed usb to sata adapter,,110
walmart_1701,smead folders front interior pocket straight end tab letter manila 50 box,stationery & office machinery,,24117,45.94,smead folders front interior pocket straight end tab letter manila 50 box,,426
